"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"ERX2246579","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993288","","7.38","1","24505","12301510","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246578","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993287","","7.68","1","25001","12550502","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246577","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993286","","6.51","1","20188","10134376","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246576","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993285","","5.7","1","18172","9122344","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246575","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993284","","7.35","1","24569","12333638","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246574","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993283","","3.06","1","9311","4674122","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246573","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993282","","3.62","1","11259","5652018","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246572","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993281","","5.06","1","16331","8198162","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246571","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993280","","3.36","1","10988","5515976","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246570","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993279","","7.1","1","23409","11751318","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246569","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993278","","7.47","1","23680","11887360","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246568","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993277","","9.29","1","29984","15051968","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246567","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993276","","6.65","1","21879","10983258","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246566","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993275","","3.16","1","9598","4818196","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246565","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993274","","3.27","1","10357","5199214","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246564","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993273","","3.16","1","9597","4817694","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246563","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993272","","3.5","1","10262","5151524","unspecified","AMPLICON","SYNTHETIC","PCR"
"ERX2246486","Illumina MiSeq paired end sequencing","Homo sapiens","Illumina MiSeq","Nutrition & Health","ERP105056","This is a nested case-control study carried out as part of a larger prospective cohort study, which included healthy full-term newborns (> 200) with at least one first relative with biopsy-verified CD (Celiac Disease).","ERS1993272","","3.5","1","10262","5151524","unspecified","AMPLICON","SYNTHETIC","PCR"
