"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX15980929","20238","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667196","","10.95","1","65622","19752222","20238","AMPLICON","METAGENOMIC","PCR"
"SRX15980928","20235","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667194","","15","1","91376","27504176","20235","AMPLICON","METAGENOMIC","PCR"
"SRX15980927","20233","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667195","","7.38","1","52037","15663137","20233","AMPLICON","METAGENOMIC","PCR"
"SRX15980926","20221","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667193","","20.11","1","115450","34750450","20221","AMPLICON","METAGENOMIC","PCR"
"SRX15980925","20213","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667191","","10.74","1","78500","23628500","20213","AMPLICON","METAGENOMIC","PCR"
"SRX15980924","2867","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667192","","3.18","1","19839","5971539","2867","AMPLICON","METAGENOMIC","PCR"
"SRX15980923","2700","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667190","","13.08","1","82660","24880660","2700","AMPLICON","METAGENOMIC","PCR"
"SRX15980922","2126","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667189","","5.97","1","34290","10321290","2126","AMPLICON","METAGENOMIC","PCR"
"SRX15980921","2699","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667188","","10.76","1","59638","17951038","2699","AMPLICON","METAGENOMIC","PCR"
"SRX15980920","2677","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667187","","15.77","1","88938","26770338","2677","AMPLICON","METAGENOMIC","PCR"
"SRX15980919","23290","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667186","","11.38","1","68381","20582681","23290","AMPLICON","METAGENOMIC","PCR"
"SRX15980918","23289","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667184","","10.26","1","71594","21549794","23289","AMPLICON","METAGENOMIC","PCR"
"SRX15980917","2422","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667185","","10.21","1","64394","19382594","2422","AMPLICON","METAGENOMIC","PCR"
"SRX15980916","23279","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667183","","7.69","1","52908","15925308","23279","AMPLICON","METAGENOMIC","PCR"
"SRX15980915","23274","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667182","","10.19","1","69332","20868932","23274","AMPLICON","METAGENOMIC","PCR"
"SRX15980914","23273","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667180","","8.6","1","61099","18390799","23273","AMPLICON","METAGENOMIC","PCR"
"SRX15980913","23264","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667181","","8.89","1","62628","18851028","23264","AMPLICON","METAGENOMIC","PCR"
"SRX15980912","23254","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667179","","9.38","1","54787","16490887","23254","AMPLICON","METAGENOMIC","PCR"
"SRX15980911","23253","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667177","","4.22","1","21898","6591298","23253","AMPLICON","METAGENOMIC","PCR"
"SRX15980910","23249","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667178","","16.7","1","105485","31750985","23249","AMPLICON","METAGENOMIC","PCR"
"SRX15980909","23246","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667176","","13.01","1","89752","27015352","23246","AMPLICON","METAGENOMIC","PCR"
"SRX15980908","23245","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667175","","10.89","1","65028","19573428","23245","AMPLICON","METAGENOMIC","PCR"
"SRX15980907","23234","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667174","","8.45","1","57684","17362884","23234","AMPLICON","METAGENOMIC","PCR"
"SRX15980906","2417","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667173","","6.29","1","45063","13563963","2417","AMPLICON","METAGENOMIC","PCR"
"SRX15980905","23229","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667172","","11.51","1","79229","23847929","23229","AMPLICON","METAGENOMIC","PCR"
"SRX15980904","23210","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667171","","16.18","1","103811","31247111","23210","AMPLICON","METAGENOMIC","PCR"
"SRX15980903","23209","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667169","","7.27","1","49947","15034047","23209","AMPLICON","METAGENOMIC","PCR"
"SRX15980902","23121","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667170","","12.82","1","74466","22414266","23121","AMPLICON","METAGENOMIC","PCR"
"SRX15980901","23113","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667168","","9.11","1","62849","18917549","23113","AMPLICON","METAGENOMIC","PCR"
"SRX15980900","23111","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667166","","8.94","1","62218","18727618","23111","AMPLICON","METAGENOMIC","PCR"
"SRX15980899","22996","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667167","","10.02","1","69990","21066990","22996","AMPLICON","METAGENOMIC","PCR"
"SRX15980898","22988","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667165","","8.67","1","50834","15301034","22988","AMPLICON","METAGENOMIC","PCR"
"SRX15980897","22958","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667164","","13.25","1","77033","23186933","22958","AMPLICON","METAGENOMIC","PCR"
"SRX15980896","22953","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667162","","12.06","1","71205","21432705","22953","AMPLICON","METAGENOMIC","PCR"
"SRX15980895","2412","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667163","","0.36","1","1793","539693","2412","AMPLICON","METAGENOMIC","PCR"
"SRX15980894","2084","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667161","","22.61","1","140097","42169197","2084","AMPLICON","METAGENOMIC","PCR"
"SRX15980893","22941","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667159","","12.01","1","83081","25007381","22941","AMPLICON","METAGENOMIC","PCR"
"SRX15980892","22938","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667160","","8.98","1","61196","18419996","22938","AMPLICON","METAGENOMIC","PCR"
"SRX15980891","22923","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667158","","7.53","1","52108","15684508","22923","AMPLICON","METAGENOMIC","PCR"
"SRX15980890","22922","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667156","","11.15","1","75016","22579816","22922","AMPLICON","METAGENOMIC","PCR"
"SRX15980889","22910","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667157","","11.44","1","79835","24030335","22910","AMPLICON","METAGENOMIC","PCR"
"SRX15980888","22900","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667155","","8.33","1","49735","14970235","22900","AMPLICON","METAGENOMIC","PCR"
"SRX15980887","22899","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667154","","10.72","1","62031","18671331","22899","AMPLICON","METAGENOMIC","PCR"
"SRX15980886","22892","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667153","","9.73","1","66209","19928909","22892","AMPLICON","METAGENOMIC","PCR"
"SRX15980885","22886","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667152","","12.55","1","88097","26517197","22886","AMPLICON","METAGENOMIC","PCR"
"SRX15980884","22881","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667151","","15.05","1","101665","30601165","22881","AMPLICON","METAGENOMIC","PCR"
"SRX15980883","21978","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667150","","10.94","1","63697","19172797","21978","AMPLICON","METAGENOMIC","PCR"
"SRX15980882","21977","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667149","","11.32","1","65202","19625802","21977","AMPLICON","METAGENOMIC","PCR"
"SRX15980881","21976","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667148","","9.96","1","57481","17301781","21976","AMPLICON","METAGENOMIC","PCR"
"SRX15980880","2356","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667146","","7.11","1","51744","15574944","2356","AMPLICON","METAGENOMIC","PCR"
"SRX15980879","21970","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667147","","10.16","1","59600","17939600","21970","AMPLICON","METAGENOMIC","PCR"
"SRX15980878","21967","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667145","","12.19","1","59035","17769535","21967","AMPLICON","METAGENOMIC","PCR"
"SRX15980877","21966","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667144","","12.8","1","64191","19321491","21966","AMPLICON","METAGENOMIC","PCR"
"SRX15980876","21962","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667142","","13.21","1","65107","19597207","21962","AMPLICON","METAGENOMIC","PCR"
"SRX15980875","21959","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667143","","12.16","1","67954","20454154","21959","AMPLICON","METAGENOMIC","PCR"
"SRX15980874","21957","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667141","","9.94","1","55001","16555301","21957","AMPLICON","METAGENOMIC","PCR"
"SRX15980873","21954","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667139","","11.17","1","64527","19422627","21954","AMPLICON","METAGENOMIC","PCR"
"SRX15980872","21951","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667140","","12.82","1","74792","22512392","21951","AMPLICON","METAGENOMIC","PCR"
"SRX15980871","21950","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667138","","10.15","1","57141","17199441","21950","AMPLICON","METAGENOMIC","PCR"
"SRX15980870","21945","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667137","","6.25","1","34584","10409784","21945","AMPLICON","METAGENOMIC","PCR"
"SRX15980869","2354","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667136","","10.72","1","76438","23007838","2354","AMPLICON","METAGENOMIC","PCR"
"SRX15980868","21942","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667135","","11.08","1","62981","18957281","21942","AMPLICON","METAGENOMIC","PCR"
"SRX15980867","21941","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667133","","13.84","1","87289","26273989","21941","AMPLICON","METAGENOMIC","PCR"
"SRX15980866","21937","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667134","","8.61","1","49135","14789635","21937","AMPLICON","METAGENOMIC","PCR"
"SRX15980865","21933","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667132","","12.14","1","60794","18298994","21933","AMPLICON","METAGENOMIC","PCR"
"SRX15980864","21931","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667131","","15.09","1","86495","26034995","21931","AMPLICON","METAGENOMIC","PCR"
"SRX15980863","21930","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667130","","11.76","1","60092","18087692","21930","AMPLICON","METAGENOMIC","PCR"
"SRX15980862","21925","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667129","","16.78","1","89970","27080970","21925","AMPLICON","METAGENOMIC","PCR"
"SRX15980861","21919","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667127","","11.34","1","65880","19829880","21919","AMPLICON","METAGENOMIC","PCR"
"SRX15980860","21916","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667128","","13.58","1","68719","20684419","21916","AMPLICON","METAGENOMIC","PCR"
"SRX15980859","21915","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667126","","13.12","1","74448","22408848","21915","AMPLICON","METAGENOMIC","PCR"
"SRX15980858","2346","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667125","","8.4","1","52078","15675478","2346","AMPLICON","METAGENOMIC","PCR"
"SRX15980857","21914","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667124","","12.84","1","72605","21854105","21914","AMPLICON","METAGENOMIC","PCR"
"SRX15980856","21913","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667123","","10.33","1","59677","17962777","21913","AMPLICON","METAGENOMIC","PCR"
"SRX15980855","21908","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667122","","15.25","1","76580","23050580","21908","AMPLICON","METAGENOMIC","PCR"
"SRX15980854","21907","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667120","","13.61","1","75868","22836268","21907","AMPLICON","METAGENOMIC","PCR"
"SRX15980853","21905","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667121","","12.44","1","71503","21522403","21905","AMPLICON","METAGENOMIC","PCR"
"SRX15980852","21896","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667119","","10.56","1","61304","18452504","21896","AMPLICON","METAGENOMIC","PCR"
"SRX15980851","21892","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667118","","12.14","1","70909","21343609","21892","AMPLICON","METAGENOMIC","PCR"
"SRX15980850","21891","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667117","","10.12","1","51065","15370565","21891","AMPLICON","METAGENOMIC","PCR"
"SRX15980849","21890","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667116","","10.85","1","62642","18855242","21890","AMPLICON","METAGENOMIC","PCR"
"SRX15980848","21884","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667115","","13.41","1","74502","22425102","21884","AMPLICON","METAGENOMIC","PCR"
"SRX15980847","22671","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667114","","11.58","1","79935","24060435","22671","AMPLICON","METAGENOMIC","PCR"
"SRX15980846","22644","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667113","","11.66","1","81358","24488758","22644","AMPLICON","METAGENOMIC","PCR"
"SRX15980845","22635","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667111","","6.27","1","43491","13090791","22635","AMPLICON","METAGENOMIC","PCR"
"SRX15980844","22629","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667112","","9.76","1","69590","20946590","22629","AMPLICON","METAGENOMIC","PCR"
"SRX15980843","22616","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667110","","10.47","1","73777","22206877","22616","AMPLICON","METAGENOMIC","PCR"
"SRX15980842","22600","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667109","","10.4","1","72261","21750561","22600","AMPLICON","METAGENOMIC","PCR"
"SRX15980841","22595","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667108","","9.79","1","66168","19916568","22595","AMPLICON","METAGENOMIC","PCR"
"SRX15980840","22592","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667106","","10.87","1","75139","22616839","22592","AMPLICON","METAGENOMIC","PCR"
"SRX15980839","2395","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667107","","3.03","1","15713","4729613","2395","AMPLICON","METAGENOMIC","PCR"
"SRX15980838","22576","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667105","","8.61","1","59344","17862544","22576","AMPLICON","METAGENOMIC","PCR"
"SRX15980837","22488","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667103","","10.42","1","62100","18692100","22488","AMPLICON","METAGENOMIC","PCR"
"SRX15980836","22473","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667104","","10.67","1","63638","19155038","22473","AMPLICON","METAGENOMIC","PCR"
"SRX15980835","22454","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667102","","11.59","1","80189","24136889","22454","AMPLICON","METAGENOMIC","PCR"
"SRX15980834","22451","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667101","","8.78","1","61526","18519326","22451","AMPLICON","METAGENOMIC","PCR"
"SRX15980833","22450","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667099","","9.26","1","64586","19440386","22450","AMPLICON","METAGENOMIC","PCR"
"SRX15980832","22446","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667100","","9.77","1","66071","19887371","22446","AMPLICON","METAGENOMIC","PCR"
"SRX15980831","22445","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667098","","10.63","1","74752","22500352","22445","AMPLICON","METAGENOMIC","PCR"
"SRX15980830","22421","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13667097","","11.44","1","78224","23545424","22421","AMPLICON","METAGENOMIC","PCR"
