"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX18372048","Stool metagenomic sequencing 406BR","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858373","","3434.81","1","37212966","11160297582","406BR","WGS","METAGENOMIC","RANDOM"
"SRX18372047","Stool metagenomic sequencing Cii038","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858372","","15569.6","1","166725423","49872014096","Cii038","WGS","METAGENOMIC","RANDOM"
"SRX18372046","Stool metagenomic sequencing Cii037","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858371","","6501.09","1","70451562","21052446132","Cii037","WGS","METAGENOMIC","RANDOM"
"SRX18372045","Stool metagenomic sequencing Cii036","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858370","","4806.39","1","52653601","15759819828","Cii036","WGS","METAGENOMIC","RANDOM"
"SRX18372044","Stool metagenomic sequencing Cii035","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858369","","1764.79","1","18543692","5525753990","Cii035","WGS","METAGENOMIC","RANDOM"
"SRX18372043","Stool metagenomic sequencing Cii034","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858368","","6496.34","1","67989269","20314716868","Cii034","WGS","METAGENOMIC","RANDOM"
"SRX18372042","Stool metagenomic sequencing Cii033","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858367","","5603.58","1","56999365","17012919425","Cii033","WGS","METAGENOMIC","RANDOM"
"SRX18372041","Stool metagenomic sequencing Cii029","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858366","","4619.32","1","47146571","14034880421","Cii029","WGS","METAGENOMIC","RANDOM"
"SRX18372040","Stool metagenomic sequencing Cii032","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858365","","6047.05","1","62542655","18669438744","Cii032","WGS","METAGENOMIC","RANDOM"
"SRX18372039","Stool metagenomic sequencing Cii028","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858364","","3549.67","1","36639650","10978219624","Cii028","WGS","METAGENOMIC","RANDOM"
"SRX18372038","Stool metagenomic sequencing Cii027","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858363","","6127.53","1","66115805","19451122984","Cii027","WGS","METAGENOMIC","RANDOM"
"SRX18372037","Stool metagenomic sequencing 351DLEM","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858362","","3354.06","1","35224045","10539392342","351DLEM","WGS","METAGENOMIC","RANDOM"
"SRX18372036","Stool metagenomic sequencing Cii026","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858361","","5505.6","1","59274484","17549333867","Cii026","WGS","METAGENOMIC","RANDOM"
"SRX18372035","Stool metagenomic sequencing Cii025","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858360","","4393.28","1","46023396","13663957810","Cii025","WGS","METAGENOMIC","RANDOM"
"SRX18372034","Stool metagenomic sequencing Cii023","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858359","","3651.07","1","39244884","11588965283","Cii023","WGS","METAGENOMIC","RANDOM"
"SRX18372033","Stool metagenomic sequencing 409IG","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858358","","2442.66","1","26764897","8030167226","409IG","WGS","METAGENOMIC","RANDOM"
"SRX18372032","Stool metagenomic sequencing Cii024","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858357","","7525.45","1","78279179","23212922709","Cii024","WGS","METAGENOMIC","RANDOM"
"SRX18372031","Stool metagenomic sequencing Cii016","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858356","","3278.05","1","32990868","9868482522","Cii016","WGS","METAGENOMIC","RANDOM"
"SRX18372030","Stool metagenomic sequencing Cii022","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858355","","2791.91","1","29883726","8882264048","Cii022","WGS","METAGENOMIC","RANDOM"
"SRX18372029","Stool metagenomic sequencing Cii021","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858354","","3066.41","1","31849955","9521932544","Cii021","WGS","METAGENOMIC","RANDOM"
"SRX18372028","Stool metagenomic sequencing Cii020","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858353","","4703.16","1","48902520","14627218613","Cii020","WGS","METAGENOMIC","RANDOM"
"SRX18372027","Stool metagenomic sequencing Cii019","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858352","","6523","1","69061205","20583490705","Cii019","WGS","METAGENOMIC","RANDOM"
"SRX18372026","Stool metagenomic sequencing 405GA","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858351","","6068.2","1","62931240","18773804912","405GA","WGS","METAGENOMIC","RANDOM"
"SRX18372025","Stool metagenomic sequencing Cii018","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858350","","4638.87","1","49100688","14543839616","Cii018","WGS","METAGENOMIC","RANDOM"
"SRX18372024","Stool metagenomic sequencing Cii017","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858349","","5643.16","1","59444655","17576098040","Cii017","WGS","METAGENOMIC","RANDOM"
"SRX18372023","Stool metagenomic sequencing Cii015","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858348","","3623.64","1","38740457","11514113354","Cii015","WGS","METAGENOMIC","RANDOM"
"SRX18372022","Stool metagenomic sequencing Cii014","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858347","","3921.75","1","41515279","12321465321","Cii014","WGS","METAGENOMIC","RANDOM"
"SRX18372021","Stool metagenomic sequencing Cii091","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858346","","6266.48","1","64173785","19147083433","Cii091","WGS","METAGENOMIC","RANDOM"
"SRX18372020","Stool metagenomic sequencing CMa002","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858345","","3460.27","1","35143829","10493944253","CMa002","WGS","METAGENOMIC","RANDOM"
"SRX18372019","Stool metagenomic sequencing 437BCM","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858344","","3054.91","1","30890693","9257690930","437BCM","WGS","METAGENOMIC","RANDOM"
"SRX18372018","Stool metagenomic sequencing Cii030","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858343","","3232.68","1","34272934","10155304535","Cii030","WGS","METAGENOMIC","RANDOM"
"SRX18372017","Stool metagenomic sequencing CMa001","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858342","","3858.75","1","41184011","12258563765","CMa001","WGS","METAGENOMIC","RANDOM"
"SRX18372016","Stool metagenomic sequencing CMa007","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858341","","2114.18","1","22620103","6646866664","CMa007","WGS","METAGENOMIC","RANDOM"
"SRX18372015","Stool metagenomic sequencing Cii090","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858340","","6632.31","1","68186684","20378151704","Cii090","WGS","METAGENOMIC","RANDOM"
"SRX18372014","Stool metagenomic sequencing Cii080","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858339","","4990.69","1","50452882","15011535589","Cii080","WGS","METAGENOMIC","RANDOM"
"SRX18372013","Stool metagenomic sequencing Cii085","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858338","","4615.43","1","46773631","13980039017","Cii085","WGS","METAGENOMIC","RANDOM"
"SRX18372012","Stool metagenomic sequencing Cii089","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858337","","3348.48","1","33285447","9981152409","Cii089","WGS","METAGENOMIC","RANDOM"
"SRX18372011","Stool metagenomic sequencing Cii088","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858336","","3266.32","1","33354083","9980511617","Cii088","WGS","METAGENOMIC","RANDOM"
"SRX18372010","Stool metagenomic sequencing Cii083","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858335","","6146.48","1","63329713","18956527648","Cii083","WGS","METAGENOMIC","RANDOM"
"SRX18372009","Stool metagenomic sequencing Cii081","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858334","","5049.98","1","51333930","15348302296","Cii081","WGS","METAGENOMIC","RANDOM"
"SRX18372008","Stool metagenomic sequencing 381NB","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858333","","2205.82","1","22844258","6821436334","381NB","WGS","METAGENOMIC","RANDOM"
"SRX18372007","Stool metagenomic sequencing Cii077","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858332","","3399.47","1","33886643","10152216819","Cii077","WGS","METAGENOMIC","RANDOM"
"SRX18372006","Stool metagenomic sequencing 436BC","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858331","","2954.84","1","30772482","9142157889","436BC","WGS","METAGENOMIC","RANDOM"
"SRX18372005","Stool metagenomic sequencing 412VL","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858330","","3242.81","1","32524830","9707714890","412VL","WGS","METAGENOMIC","RANDOM"
"SRX18372004","Stool metagenomic sequencing Cii084","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858329","","4405.65","1","45425171","13520062085","Cii084","WGS","METAGENOMIC","RANDOM"
"SRX18372003","Stool metagenomic sequencing Cii082","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858328","","4780.49","1","48105851","14388376601","Cii082","WGS","METAGENOMIC","RANDOM"
"SRX18372002","Stool metagenomic sequencing Cii079","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858327","","6638.13","1","67156797","20112328739","Cii079","WGS","METAGENOMIC","RANDOM"
"SRX18372001","Stool metagenomic sequencing Cii078","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858326","","5117.21","1","52020200","15588844070","Cii078","WGS","METAGENOMIC","RANDOM"
"SRX18372000","Stool metagenomic sequencing Cii076","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858325","","4708.94","1","47645097","14258266949","Cii076","WGS","METAGENOMIC","RANDOM"
"SRX18371999","Stool metagenomic sequencing Cii075","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858324","","3906.78","1","40701459","12108258218","Cii075","WGS","METAGENOMIC","RANDOM"
"SRX18371998","Stool metagenomic sequencing CMa010b","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858323","","7839.18","1","81938526","24394619060","CMa010b","WGS","METAGENOMIC","RANDOM"
"SRX18371997","Stool metagenomic sequencing Cii074","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858322","","2967.83","1","30334055","9089192031","Cii074","WGS","METAGENOMIC","RANDOM"
"SRX18371996","Stool metagenomic sequencing Cii073","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858321","","2833.25","1","29293104","8764471500","Cii073","WGS","METAGENOMIC","RANDOM"
"SRX18371995","Stool metagenomic sequencing CMa003","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858320","","4633.45","1","48980849","14560939550","CMa003","WGS","METAGENOMIC","RANDOM"
"SRX18371994","Stool metagenomic sequencing CMa012","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858319","","1899.71","1","20763203","6218800901","CMa012","WGS","METAGENOMIC","RANDOM"
"SRX18371993","Stool metagenomic sequencing 383MP","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858318","","3595.33","1","39647090","11849564215","383MP","WGS","METAGENOMIC","RANDOM"
"SRX18371992","Stool metagenomic sequencing CMa005","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858317","","4724.74","1","49204120","14628463125","CMa005","WGS","METAGENOMIC","RANDOM"
"SRX18371991","Stool metagenomic sequencing CMa004","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858316","","5599.51","1","57235433","17074182396","CMa004","WGS","METAGENOMIC","RANDOM"
"SRX18371990","Stool metagenomic sequencing CMa011","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858315","","3378.51","1","35312938","10480225436","CMa011","WGS","METAGENOMIC","RANDOM"
"SRX18371989","Stool metagenomic sequencing Cii044c","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858314","","3109.88","1","31997518","9600600364","Cii044c","WGS","METAGENOMIC","RANDOM"
"SRX18371988","Stool metagenomic sequencing Cii070","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858313","","2537.33","1","26380223","7866108883","Cii070","WGS","METAGENOMIC","RANDOM"
"SRX18371987","Stool metagenomic sequencing 378PF","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858312","","1929.98","1","20917497","6253756658","378PF","WGS","METAGENOMIC","RANDOM"
"SRX18371986","Stool metagenomic sequencing Cii066","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858311","","2953.92","1","30415288","9113445410","Cii066","WGS","METAGENOMIC","RANDOM"
"SRX18371985","Stool metagenomic sequencing Cii068","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858310","","5103.57","1","55515863","16616545874","Cii068","WGS","METAGENOMIC","RANDOM"
"SRX18371984","Stool metagenomic sequencing Cii067","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858309","","4049.04","1","44186569","13212777203","Cii067","WGS","METAGENOMIC","RANDOM"
"SRX18371983","Stool metagenomic sequencing Cii065","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858308","","3533.33","1","36740200","11017297065","Cii065","WGS","METAGENOMIC","RANDOM"
"SRX18371982","Stool metagenomic sequencing Cii064","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858307","","3633.04","1","38390637","11494909541","Cii064","WGS","METAGENOMIC","RANDOM"
"SRX18371981","Stool metagenomic sequencing Cii063","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858306","","4416.26","1","48207660","14452392428","Cii063","WGS","METAGENOMIC","RANDOM"
"SRX18371980","Stool metagenomic sequencing Cii062","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858305","","4113.95","1","44859781","13297332707","Cii062","WGS","METAGENOMIC","RANDOM"
"SRX18371979","Stool metagenomic sequencing Cii061","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858304","","4080.33","1","45548131","13614104975","Cii061","WGS","METAGENOMIC","RANDOM"
"SRX18371978","Stool metagenomic sequencing Cii047","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858303","","3314.32","1","36524126","10925874910","Cii047","WGS","METAGENOMIC","RANDOM"
"SRX18371977","Stool metagenomic sequencing Cii060","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858302","","3212.31","1","34106270","10197308151","Cii060","WGS","METAGENOMIC","RANDOM"
"SRX18371976","Stool metagenomic sequencing 416ST","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858301","","2797.68","1","28350585","8460736758","416ST","WGS","METAGENOMIC","RANDOM"
"SRX18371975","Stool metagenomic sequencing Cii059","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858300","","3423.11","1","36317885","10874422386","Cii059","WGS","METAGENOMIC","RANDOM"
"SRX18371974","Stool metagenomic sequencing 402BRA","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858299","","3614.16","1","36348399","10858811946","402BRA","WGS","METAGENOMIC","RANDOM"
"SRX18371973","Stool metagenomic sequencing 401IA","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858298","","4529.97","1","49870901","14883134001","401IA","WGS","METAGENOMIC","RANDOM"
"SRX18371972","Stool metagenomic sequencing 399CE","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858297","","4068.17","1","44772455","13360030698","399CE","WGS","METAGENOMIC","RANDOM"
"SRX18371971","Stool metagenomic sequencing 398AG","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858296","","4560.32","1","49858652","14913523248","398AG","WGS","METAGENOMIC","RANDOM"
"SRX18371970","Stool metagenomic sequencing 397TE","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858295","","3711.35","1","40698250","12162275696","397TE","WGS","METAGENOMIC","RANDOM"
"SRX18371969","Stool metagenomic sequencing Cii057","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858294","","3259.92","1","36055168","10787025329","Cii057","WGS","METAGENOMIC","RANDOM"
"SRX18371968","Stool metagenomic sequencing 392AB","gut metagenome","Illumina NovaSeq 6000","University of Turin","SRP409586","Stool microbiome profiling of celiac disease patients on gluten-free diet","SRS15858293","","2758.98","1","30103672","8994968425","392AB","WGS","METAGENOMIC","RANDOM"
