"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX4449709","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588444","","118.45","1","286315","171955490","GFD15","AMPLICON","METAGENOMIC","PCR"
"SRX4449708","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588443","","116.72","1","284818","171177272","GFD12","AMPLICON","METAGENOMIC","PCR"
"SRX4449707","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588442","","95.69","1","231594","139089571","GFD13","AMPLICON","METAGENOMIC","PCR"
"SRX4449706","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588441","","93.67","1","226203","135642070","GFD10","AMPLICON","METAGENOMIC","PCR"
"SRX4449705","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588440","","129.72","1","403440","191302874","GFD11","AMPLICON","METAGENOMIC","PCR"
"SRX4449704","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588439","","131.35","1","318026","189714704","GFD18","AMPLICON","METAGENOMIC","PCR"
"SRX4449703","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588438","","146.72","1","348704","209581053","GFD19","AMPLICON","METAGENOMIC","PCR"
"SRX4449702","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588437","","154.61","1","380171","222063076","C12","AMPLICON","METAGENOMIC","PCR"
"SRX4449701","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588436","","35.75","1","91373","54641720","TF-CD10","AMPLICON","METAGENOMIC","PCR"
"SRX4449700","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588435","","123.12","1","298407","179341622","C11","AMPLICON","METAGENOMIC","PCR"
"SRX4449699","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588434","","43.05","1","107787","63243318","TF-CD3","AMPLICON","METAGENOMIC","PCR"
"SRX4449698","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588433","","32.17","1","79505","46759110","TF-CD4","AMPLICON","METAGENOMIC","PCR"
"SRX4449697","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588432","","43.72","1","112446","66842689","TF-CD1","AMPLICON","METAGENOMIC","PCR"
"SRX4449696","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588431","","38.31","1","96813","58198828","TF-CD2","AMPLICON","METAGENOMIC","PCR"
"SRX4449695","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588430","","40.49","1","105257","59678240","TF-CD7","AMPLICON","METAGENOMIC","PCR"
"SRX4449694","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588429","","37.64","1","96512","58000500","TF-CD8","AMPLICON","METAGENOMIC","PCR"
"SRX4449693","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588428","","36.2","1","89071","53498567","TF-CD5","AMPLICON","METAGENOMIC","PCR"
"SRX4449692","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588427","","39.4","1","98303","58383583","TF-CD6","AMPLICON","METAGENOMIC","PCR"
"SRX4449691","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588426","","88.3","1","215374","129460965","C13","AMPLICON","METAGENOMIC","PCR"
"SRX4449690","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588424","","123.02","1","297815","177365665","C14","AMPLICON","METAGENOMIC","PCR"
"SRX4449689","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588423","","97.21","1","232171","139516938","C7","AMPLICON","METAGENOMIC","PCR"
"SRX4449688","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588425","","34.18","1","84834","50923502","TF-CD9","AMPLICON","METAGENOMIC","PCR"
"SRX4449687","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588420","","78.96","1","192751","115073009","C8","AMPLICON","METAGENOMIC","PCR"
"SRX4449686","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588421","","135.53","1","334615","200337246","GFD4","AMPLICON","METAGENOMIC","PCR"
"SRX4449685","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588422","","101.66","1","247386","148647242","C9","AMPLICON","METAGENOMIC","PCR"
"SRX4449684","16S rRNA of human pharyngeal swab","human oral metagenome","Illumina MiSeq","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS3588419","","86.39","1","207765","124755822","C10","AMPLICON","METAGENOMIC","PCR"
"SRX2600655","16S human duodenum: filtered sequences without quality scores","Homo sapiens","454 GS FLX","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS1967709","","33.59","1","272560","134919867","1","AMPLICON","METAGENOMIC","PCR"
"SRX2579965","16S human duodenum: control patient: Sample 16","Homo sapiens","454 GS FLX","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS1967694","","116.65","1","114509","52456173","16","AMPLICON","METAGENOMIC","PCR"
"SRX2579964","16S human duodenum: active celiac patient: Sample 14","Homo sapiens","454 GS FLX","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS1967696","","129.82","1","144532","51181323","14","AMPLICON","METAGENOMIC","PCR"
"SRX2579963","16S human duodenum: active celiac patient: Sample 13","Homo sapiens","454 GS FLX","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS1967697","","120.51","1","137123","48245839","13","AMPLICON","METAGENOMIC","PCR"
"SRX2579962","16S human duodenum: active celiac patient: Sample 12","Homo sapiens","454 GS FLX","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS1967698","","120.4","1","131057","48914969","12","AMPLICON","METAGENOMIC","PCR"
"SRX2579961","16S human duodenum: active celiac patient: Sample 10","Homo sapiens","454 GS FLX","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS1967700","","114.62","1","122872","47101219","10","AMPLICON","METAGENOMIC","PCR"
"SRX2579960","16S human duodenum: active celiac patient: Sample 8","Homo sapiens","454 GS FLX","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS1967702","","1.13","1","6658","1738301","8","AMPLICON","METAGENOMIC","PCR"
"SRX2579959","16S human duodenum: active celiac patient: Sample 6","Homo sapiens","454 GS FLX","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS1967704","","17.69","1","57158","28551317","6","AMPLICON","METAGENOMIC","PCR"
"SRX2579958","16S human duodenum: active celiac patient: Sample 1","Homo sapiens","454 GS FLX","CEINGE Biotecnologie Avanzate","SRP099185","human duodenal Metagenome","SRS1967709","","91.26","1","91809","40431756","1","AMPLICON","METAGENOMIC","PCR"
